x,l
http://vocab.getty.edu/aat/300447208,citrakhaṇḍa
http://vocab.getty.edu/aat/300449011,hospital chapels
http://vocab.getty.edu/aat/300248675,camarines
http://vocab.getty.edu/aat/300001846,crucks
http://vocab.getty.edu/aat/300001534,girders
http://vocab.getty.edu/aat/300004878,śikharas
http://vocab.getty.edu/aat/300003092,mullions
http://vocab.getty.edu/aat/300411414,folding shutters
http://vocab.getty.edu/aat/300073803,<stairs and stair components>
http://vocab.getty.edu/aat/300073855,open newel stairs
http://vocab.getty.edu/aat/300178589,perrons
http://vocab.getty.edu/aat/300073924,<newels and newel components>
http://vocab.getty.edu/aat/300003320,hanging steps
http://vocab.getty.edu/aat/300065966,cup joints
http://vocab.getty.edu/aat/300003493,cable moldings
http://vocab.getty.edu/aat/300003526,fillets (moldings)
http://vocab.getty.edu/aat/300446481,ēkaśākhā
http://vocab.getty.edu/aat/300446460,khalva
http://vocab.getty.edu/aat/300446476,dvāra
http://vocab.getty.edu/aat/300002833,storm doors
http://vocab.getty.edu/aat/300266765,floodgates (lower gates)
http://vocab.getty.edu/aat/300002967,combination windows
http://vocab.getty.edu/aat/300247685,light shelves
http://vocab.getty.edu/aat/300002533,storefronts
http://vocab.getty.edu/aat/300446225,eruśalai
http://vocab.getty.edu/aat/300072324,chain courses
http://vocab.getty.edu/aat/300446301,rathaka
http://vocab.getty.edu/aat/300002655,clerestories
http://vocab.getty.edu/aat/300081618,overmantels (interior wall components)
http://vocab.getty.edu/aat/300446645,dvārakōṣṭhaka
http://vocab.getty.edu/aat/300447006,śurasēnaka
http://vocab.getty.edu/aat/300447016,kuḍyastambha
http://vocab.getty.edu/aat/300052371,<doors and door components>
http://vocab.getty.edu/aat/300446630,nāsī
http://vocab.getty.edu/aat/300447248,śūrpākāra
http://vocab.getty.edu/aat/300447098,kiḷivāsal
http://vocab.getty.edu/aat/300446368,mūlaśṛṅga
http://vocab.getty.edu/aat/300002440,principal rafters
http://vocab.getty.edu/aat/300002559,cavity walls
http://vocab.getty.edu/aat/300411378,fruit walls
http://vocab.getty.edu/aat/300002489,enceintes
http://vocab.getty.edu/aat/300002695,machicolations
http://vocab.getty.edu/aat/300002523,exterior walls
http://vocab.getty.edu/aat/300002015,grilles (barrier elements)
http://vocab.getty.edu/aat/300446208,hastinētra-jāla
http://vocab.getty.edu/aat/300002035,beam ceilings
http://vocab.getty.edu/aat/300002117,flat roofs
http://vocab.getty.edu/aat/300002147,hip roofs
http://vocab.getty.edu/aat/300447279,pīḍhā
http://vocab.getty.edu/aat/300248653,vigas (crossbeams)
http://vocab.getty.edu/aat/300001579,banded columns
http://vocab.getty.edu/aat/300112069,median columns
http://vocab.getty.edu/aat/300001673,bracket capitals
http://vocab.getty.edu/aat/300230256,helices (capital components)
http://vocab.getty.edu/aat/300447002,vṛṣapīṭhikā
http://vocab.getty.edu/aat/300001811,modillions
http://vocab.getty.edu/aat/300067617,hammer-beam trusses
http://vocab.getty.edu/aat/300001980,statically indeterminate structures
http://vocab.getty.edu/aat/300048827,copings
http://vocab.getty.edu/aat/300052369,<openings and opening components>
http://vocab.getty.edu/aat/300000923,pile foundations
http://vocab.getty.edu/aat/300001013,elliptical arches
http://vocab.getty.edu/aat/300001032,ogee arches
http://vocab.getty.edu/aat/300001176,subarches
http://vocab.getty.edu/aat/300446304,ghaṇṭā
http://vocab.getty.edu/aat/300001464,vaulting courses
http://vocab.getty.edu/aat/300006111,zoned earth dams
http://vocab.getty.edu/aat/300446441,caturkhaṇḍa rēkhā
http://vocab.getty.edu/aat/300444932,medical offices
http://vocab.getty.edu/aat/300004557,operating rooms
http://vocab.getty.edu/aat/300004658,naoi (chambers)
http://vocab.getty.edu/aat/300004606,chevets (building spaces)
http://vocab.getty.edu/aat/300266136,Hindu temple spaces
http://vocab.getty.edu/aat/300312219,canteens (eating and recreation spaces)
http://vocab.getty.edu/aat/300004417,drawing rooms
http://vocab.getty.edu/aat/300444962,halls of mirrors
http://vocab.getty.edu/aat/300004488,chandleries (rooms)
http://vocab.getty.edu/aat/300004507,classrooms
http://vocab.getty.edu/aat/300003857,parking meters
http://vocab.getty.edu/aat/300003946,chimney crickets
http://vocab.getty.edu/aat/300075809,<entertainment and recreation spaces>
http://vocab.getty.edu/aat/300446204,kūṭāgāra
http://vocab.getty.edu/aat/300005715,model apartments
http://vocab.getty.edu/aat/300445684,fountain courts
http://vocab.getty.edu/aat/300008006,privies
http://vocab.getty.edu/aat/300004324,stairwells
http://vocab.getty.edu/aat/300004264,lobbies
http://vocab.getty.edu/aat/300446388,bhramantikā
http://vocab.getty.edu/aat/300419455,lapidaria
http://vocab.getty.edu/aat/300003703,cavaliers (fortification elements)
http://vocab.getty.edu/aat/300100143,covered ways (fortification elements)
http://vocab.getty.edu/aat/300386660,Indian religious building fixtures
http://vocab.getty.edu/aat/300076084,ciboria (structures)
http://vocab.getty.edu/aat/300003728,high altars
http://vocab.getty.edu/aat/300075936,sepulchers (altar components)
http://vocab.getty.edu/aat/300417897,müezzin mahfilis
http://vocab.getty.edu/aat/300003871,intersections
http://vocab.getty.edu/aat/300446177,jāḍyakumbha
http://vocab.getty.edu/aat/300446568,haṁsavājana
http://vocab.getty.edu/aat/300001798,bed moldings
http://vocab.getty.edu/aat/300005072,city walls
http://vocab.getty.edu/aat/300006095,flood dams
http://vocab.getty.edu/aat/300445455,prickly pears (fruit)
http://vocab.getty.edu/aat/300375418,cranberry (fruit)
http://vocab.getty.edu/aat/300411352,hazelnuts (nuts)
http://vocab.getty.edu/aat/300391109,Job's tears (seeds)
http://vocab.getty.edu/aat/300264233,carbohydrate
http://vocab.getty.edu/aat/300012910,copal
http://vocab.getty.edu/aat/300012903,Jura turpentine
http://vocab.getty.edu/aat/300012921,Zanzibar copal (resin)
http://vocab.getty.edu/aat/300311358,simetite
http://vocab.getty.edu/aat/300380405,frankincense (gum resin)
http://vocab.getty.edu/aat/300444255,red asphalt
http://vocab.getty.edu/aat/300012873,gum karaya
http://vocab.getty.edu/aat/300124063,technical illustrations (images)
http://vocab.getty.edu/aat/300167623,<plastic by property>
http://vocab.getty.edu/aat/300014579,plastic laminate
http://vocab.getty.edu/aat/300014262,lavender oil
http://vocab.getty.edu/aat/300014276,raw oil
http://vocab.getty.edu/aat/300014437,cellulosic
http://vocab.getty.edu/aat/300014444,nitrocellulose
http://vocab.getty.edu/aat/300014533,epoxy resin
http://vocab.getty.edu/aat/300014316,corn oil
http://vocab.getty.edu/aat/300022672,convertible lenses
http://vocab.getty.edu/aat/300024913,countersink bits
http://vocab.getty.edu/aat/300024879,bits (tool components)
http://vocab.getty.edu/aat/300036438,driftpins
http://vocab.getty.edu/aat/300033321,roses (hardware)
http://vocab.getty.edu/aat/300033344,flush bolts
http://vocab.getty.edu/aat/300065859,casement-window fasteners
http://vocab.getty.edu/aat/300048592,office locks
http://vocab.getty.edu/aat/300375235,sash poles
http://vocab.getty.edu/aat/300065873,chimney hooks
http://vocab.getty.edu/aat/300033553,universal strikes
http://vocab.getty.edu/aat/300033561,faces (lock components)
http://vocab.getty.edu/aat/300395625,folding keys
http://vocab.getty.edu/aat/300078440,thread escutcheons
http://vocab.getty.edu/aat/300065888,door checks
http://vocab.getty.edu/aat/300179708,bobeches
http://vocab.getty.edu/aat/300375254,halogen bulbs
http://vocab.getty.edu/aat/300037127,quillons
http://vocab.getty.edu/aat/300037194,wheel locks
http://vocab.getty.edu/aat/300404190,consecration candlesticks
http://vocab.getty.edu/aat/300036851,cheekpieces
http://vocab.getty.edu/aat/300210826,peytrals
http://vocab.getty.edu/aat/300239260,buckles (strap accessories)
http://vocab.getty.edu/aat/300209254,fingerboards
http://vocab.getty.edu/aat/300205706,clock cases
http://vocab.getty.edu/aat/300040425,bed components
http://vocab.getty.edu/aat/300040246,scrolled arms
http://vocab.getty.edu/aat/300040396,shoulders (furniture components)
http://vocab.getty.edu/aat/300040435,bedsprings
http://vocab.getty.edu/aat/300040571,secret drawers
http://vocab.getty.edu/aat/300040858,Marlborough legs
http://vocab.getty.edu/aat/300052107,air-handling units
http://vocab.getty.edu/aat/300024650,furnaces (heating components)
http://vocab.getty.edu/aat/300003996,hobs (fireplace components)
http://vocab.getty.edu/aat/300052565,gutters (building drainage components)
http://vocab.getty.edu/aat/300375079,pipe fittings (components)
http://vocab.getty.edu/aat/300375078,shower heads
http://vocab.getty.edu/aat/300248664,radio receivers
http://vocab.getty.edu/aat/300036389,fencing nails
http://vocab.getty.edu/aat/300048949,common nails
http://vocab.getty.edu/aat/300081975,tie hangers (construction)
http://vocab.getty.edu/aat/300081774,nicked hanging wire hangers
http://vocab.getty.edu/aat/300049008,nailer inserts
http://vocab.getty.edu/aat/300050635,circuits
http://vocab.getty.edu/aat/300033418,deadlocks
http://vocab.getty.edu/aat/300033510,window locks
http://vocab.getty.edu/aat/300065897,beam anchors
http://vocab.getty.edu/aat/300078321,bolted joints
http://vocab.getty.edu/aat/300048942,cupped nails
http://vocab.getty.edu/aat/300048933,duck bill nails
http://vocab.getty.edu/aat/300068596,sill anchors
http://vocab.getty.edu/aat/300051483,expansion bolts
http://vocab.getty.edu/aat/300066052,capped butt hinges
http://vocab.getty.edu/aat/300033508,shutter hinges
http://vocab.getty.edu/aat/300411701,hat veils
http://vocab.getty.edu/aat/300299312,jousting hoods
http://vocab.getty.edu/aat/300065895,castors (finish hardware)
http://vocab.getty.edu/aat/300045382,miter joints
http://vocab.getty.edu/aat/300045404,mortise-and-tenon joints
http://vocab.getty.edu/aat/300202390,wire brushes (percussion beaters)
http://vocab.getty.edu/aat/300004772,dromoi
http://vocab.getty.edu/aat/300076035,retables (altar appendage)
http://vocab.getty.edu/aat/300004137,loggias
http://vocab.getty.edu/aat/300004184,patios (recreation areas)
http://vocab.getty.edu/aat/300411496,traves
http://vocab.getty.edu/aat/300002348,lanterns (roof appendages)
http://vocab.getty.edu/aat/300002334,cheneaux
http://vocab.getty.edu/aat/300002415,straining beams
http://vocab.getty.edu/aat/300004062,annexes (building divisions)
http://vocab.getty.edu/aat/300003040,pivoted windows
http://vocab.getty.edu/aat/300003029,lowside windows
http://vocab.getty.edu/aat/300255094,huppahs
http://vocab.getty.edu/aat/300447055,mahādvāra
http://vocab.getty.edu/aat/300002851,pivoted doors
http://vocab.getty.edu/aat/300002876,louver doors
http://vocab.getty.edu/aat/300447027,daṇḍaśākhā
http://vocab.getty.edu/aat/300001539,girts
http://vocab.getty.edu/aat/300311559,Solomonic order
http://vocab.getty.edu/aat/300033400,roller latches
http://vocab.getty.edu/aat/300033395,hospital latches
http://vocab.getty.edu/aat/300033288,drop pulls
http://vocab.getty.edu/aat/300003418,struck joints
http://vocab.getty.edu/aat/300446436,caduram
http://vocab.getty.edu/aat/300422128,book fittings
http://vocab.getty.edu/aat/300001121,gauged arches
http://vocab.getty.edu/aat/300004678,orchestras (audience spaces)
http://vocab.getty.edu/aat/300083042,orchestras (stage spaces)
http://vocab.getty.edu/aat/300132308,scriptoria
http://vocab.getty.edu/aat/300004677,theater spaces
http://vocab.getty.edu/aat/300145811,periaktoi
http://vocab.getty.edu/aat/300007795,train sheds
http://vocab.getty.edu/aat/300446612,catustala
http://vocab.getty.edu/aat/300033387,latches
http://vocab.getty.edu/aat/300048573,dead bolts
http://vocab.getty.edu/aat/300069078,stiles (surface components)
http://vocab.getty.edu/aat/300004086,booths
http://vocab.getty.edu/aat/300033571,setscrews
http://vocab.getty.edu/aat/300079055,soap dispensers
http://vocab.getty.edu/aat/300079080,mixing pressure valves
http://vocab.getty.edu/aat/300082243,sudationes
http://vocab.getty.edu/aat/300001882,studs (structural components)
http://vocab.getty.edu/aat/300001505,T-beams
http://vocab.getty.edu/aat/300001177,voussoirs
http://vocab.getty.edu/aat/300068634,rustic joints
http://vocab.getty.edu/aat/300068630,face joints
http://vocab.getty.edu/aat/300000891,buttresses
http://vocab.getty.edu/aat/300078049,<spanning and projecting structural elements>
http://vocab.getty.edu/aat/300003610,corbels
http://vocab.getty.edu/aat/300002547,room dividers
http://vocab.getty.edu/aat/300445682,cǎojià bǎiyàn
http://vocab.getty.edu/aat/300076542,rolled sections
http://vocab.getty.edu/aat/300188014,sets (theatrical)
http://vocab.getty.edu/aat/300004315,service cores
http://vocab.getty.edu/aat/300082094,servants' halls
http://vocab.getty.edu/aat/300081184,gaming rooms
http://vocab.getty.edu/aat/300004408,courtrooms
http://vocab.getty.edu/aat/300254256,scuppers
http://vocab.getty.edu/aat/300446346,gāḍha
http://vocab.getty.edu/aat/300446358,nāsīgāḍhas
http://vocab.getty.edu/aat/300263011,divisional title pages
http://vocab.getty.edu/aat/300125741,trussed rafter roofs
http://vocab.getty.edu/aat/300001583,caryatids
http://vocab.getty.edu/aat/300007637,thymeles
http://vocab.getty.edu/aat/300079093,seismic joints
http://vocab.getty.edu/aat/300005048,ha-has
http://vocab.getty.edu/aat/300101629,transit system elements
http://vocab.getty.edu/aat/300075770,<rooms and spaces by occupants>
http://vocab.getty.edu/aat/300449028,performance halls
http://vocab.getty.edu/aat/300265624,rostra
http://vocab.getty.edu/aat/300006446,utility poles
http://vocab.getty.edu/aat/300045375,door hardware
http://vocab.getty.edu/aat/300196838,covers (gathered matter components)
http://vocab.getty.edu/aat/300002615,corner boards
http://vocab.getty.edu/aat/300038509,deacons' benches
http://vocab.getty.edu/aat/300040644,hoof feet
http://vocab.getty.edu/aat/300014384,fluorocarbon elastomer
http://vocab.getty.edu/aat/300002820,false doors
http://vocab.getty.edu/aat/300233480,<Chinese rugs by pattern>
http://vocab.getty.edu/aat/300233058,<rugs by social origin>
http://vocab.getty.edu/aat/300186112,mats (floor coverings)
http://vocab.getty.edu/aat/300204906,upholstery components
http://vocab.getty.edu/aat/300187936,Tibetan knots (rug components)
http://vocab.getty.edu/aat/300193756,indoor-outdoor carpets
http://vocab.getty.edu/aat/300185756,carpets
http://vocab.getty.edu/aat/300186954,flatweaves
http://vocab.getty.edu/aat/300227567,jajims
http://vocab.getty.edu/aat/300187173,Savonnerie carpets
http://vocab.getty.edu/aat/300183800,glitter
http://vocab.getty.edu/aat/300209428,street lighting luminaires
http://vocab.getty.edu/aat/300195722,water stairs (landscaped-site elements)
http://vocab.getty.edu/aat/300181613,sidelights (vehicle lights)
http://vocab.getty.edu/aat/300182383,gas candles
http://vocab.getty.edu/aat/300078365,elbow seams
http://vocab.getty.edu/aat/300444208,weather joints
http://vocab.getty.edu/aat/300343510,pontate
http://vocab.getty.edu/aat/300178457,scumbles
http://vocab.getty.edu/aat/300212833,propellers
http://vocab.getty.edu/aat/300179668,oil burners
http://vocab.getty.edu/aat/300207254,surveying accessories
http://vocab.getty.edu/aat/300197555,weights (scale components)
http://vocab.getty.edu/aat/300253993,cut-in notes
http://vocab.getty.edu/aat/300263625,worked headbands
http://vocab.getty.edu/aat/300417235,half titles (titles)
http://vocab.getty.edu/aat/300389753,logograms (signs)
http://vocab.getty.edu/aat/300211172,roman (upright typeface group)
http://vocab.getty.edu/aat/300202819,boards (binding components)
http://vocab.getty.edu/aat/300069730,hoods (enclosing structures)
http://vocab.getty.edu/aat/300190701,ends (object portions)
http://vocab.getty.edu/aat/300209239,keywork
http://vocab.getty.edu/aat/300205406,verge escapements
http://vocab.getty.edu/aat/300228332,rondels (armor components)
http://vocab.getty.edu/aat/300203437,closures (container components)
http://vocab.getty.edu/aat/300404252,gradine covers
http://vocab.getty.edu/aat/300204902,sashes (quilt components)
http://vocab.getty.edu/aat/300207592,keys (sound device components)
http://vocab.getty.edu/aat/300204032,landscape figures (wallpapers by pattern)
http://vocab.getty.edu/aat/300204197,Wachstuchtapeten
http://vocab.getty.edu/aat/300207342,headpieces (layout features)
http://vocab.getty.edu/aat/300194389,typefaces (type forms)
